integration_radius_cm,enclosed_count,enclosed_fraction,target_containment_fraction
0.6649920667348628,9312,0.3390003276420692,0.339
0.6668010336357566,9340,0.3400196585241545,0.34
0.6679753051216722,9367,0.34100258473187955,0.341
0.669088931708824,9395,0.34202191561396483,0.342
0.6704614022578882,9422,0.3430048418216899,0.343
0.6725389024762967,9450,0.34402417270377517,0.344
0.6735784236817369,9477,0.3450070989115002,0.345
0.6746515425819624,9505,0.3460264297935855,0.346
0.6762422694837074,9532,0.34700935600131055,0.347
0.6776528628368731,9560,0.34802868688339583,0.348
0.6789837844195631,9587,0.3490116130911209,0.349
0.6803133727060171,9615,0.35003094397320617,0.35
0.6815251288977692,9642,0.3510138701809312,0.351
0.6826010539157072,9670,0.3520332010630165,0.352
0.6838935284342065,9697,0.35301612727074155,0.353
0.6851839596857278,9725,0.35403545815282683,0.354
